drug_id	target_id	action
DB01076	BE0002366	inhibitor
DB01076	BE0002366	agonist
DB01076	BE0002366	ligand
DB01076	BE0003848	inhibitor
DB01076	BE0003848	agonist
DB01076	BE0003848	ligand
DB01077	BE0004801	antagonist
DB01077	BE0004801	inhibitor
DB01077	BE0003567	antagonist
DB01077	BE0003567	inhibitor
DB01077	BE0003569	antagonist
DB01077	BE0003569	inhibitor
DB01077	BE0000599	antagonist
DB01077	BE0000599	inhibitor
DB01077	BE0000709	antagonist
DB01077	BE0000709	inhibitor
DB01077	BE0000624	antagonist
DB01077	BE0000624	inhibitor
DB01078	BE0000732	inhibitor
DB01079	BE0000084	antagonist
DB01079	BE0000084	partial agonist
DB01079	BE0000393	antagonist
DB01079	BE0000393	partial agonist
DB01079	BE0000533	antagonist
DB01079	BE0000533	partial agonist
DB01079	BE0000451	antagonist
DB01079	BE0000451	partial agonist
DB01080	BE0000253	inhibitor
DB01081	BE0000770	agonist
DB01081	BE0000420	agonist
DB01082	BE0000279	inhibitor
DB01082	BE0004799	inhibitor
DB01082	BE0001092	inhibitor
DB01083	BE0000683	inhibitor
DB01083	BE0003620	inhibitor
DB01083	BE0000959	inhibitor
DB01084	BE0000442	antagonist
DB01085	BE0000045	agonist
DB01085	BE0000045	partial agonist
DB01085	BE0000092	agonist
DB01085	BE0000092	partial agonist
DB01085	BE0000560	agonist
DB01085	BE0000560	partial agonist
DB01085	BE0000405	agonist
DB01085	BE0000405	partial agonist
DB01086	BE0000177	inhibitor
DB01087	BE0004805	antagonist
DB01087	BE0004805	other/unknown
DB01087	BE0004805	inhibitor
DB01087	BE0002459	antagonist
DB01087	BE0002459	other/unknown
DB01087	BE0002459	inhibitor
DB01087	BE0000220	antagonist
DB01087	BE0000220	other/unknown
DB01087	BE0000220	inhibitor
DB01088	BE0000475	agonist
DB01088	BE0000475	inducer
DB01088	BE0000475	other/unknown
DB01088	BE0000064	agonist
DB01088	BE0000064	inducer
DB01088	BE0000064	other/unknown
DB01088	BE0001133	agonist
DB01088	BE0001133	inducer
DB01088	BE0001133	other/unknown
DB01088	BE0000487	agonist
DB01088	BE0000487	inducer
DB01088	BE0000487	other/unknown
DB01088	BE0002353	agonist
DB01088	BE0002353	inducer
DB01088	BE0002353	other/unknown
DB01088	BE0001287	agonist
DB01088	BE0001287	inducer
DB01088	BE0001287	other/unknown
DB01088	BE0001088	agonist
DB01088	BE0001088	inducer
DB01088	BE0001088	other/unknown
DB01088	BE0003561	agonist
DB01088	BE0003561	inducer
DB01088	BE0003561	other/unknown
DB01089	BE0000118	inhibitor
DB01090	BE0000411	antagonist
DB01090	BE0003585	antagonist
DB01090	BE0003584	antagonist
DB01091	BE0000577	inhibitor
DB01092	BE0000732	inhibitor
DB01092	BE0005034	inhibitor
DB01092	BE0005047	inhibitor
DB01094	BE0000105	inhibitor
DB01094	BE0000105	antagonist
DB01094	BE0004608	inhibitor
DB01094	BE0004608	antagonist
DB01094	BE0000232	inhibitor
DB01094	BE0000232	antagonist
DB01094	BE0000685	inhibitor
DB01094	BE0000685	antagonist
DB01095	BE0000574	inhibitor
DB01095	BE0002366	inhibitor
DB01096	BE0004796	other/unknown
DB01097	BE0000382	inhibitor
DB01097	BE0000382	agonist
DB01097	BE0000382	antagonist
DB01097	BE0003721	inhibitor
DB01097	BE0003721	agonist
DB01097	BE0003721	antagonist
DB01097	BE0000871	inhibitor
DB01097	BE0000871	agonist
DB01097	BE0000871	antagonist
DB01098	BE0000574	inhibitor
DB01098	BE0000574	inhibitory allosteric modulator
DB01098	BE0000516	inhibitor
DB01098	BE0000516	inhibitory allosteric modulator
DB01099	BE0004796	cross-linking/alkylation
DB01099	BE0004796	other
DB01099	BE0004796	inhibitor
DB01099	BE0000892	cross-linking/alkylation
DB01099	BE0000892	other
DB01099	BE0000892	inhibitor
DB01099	BE0000021	cross-linking/alkylation
DB01099	BE0000021	other
DB01099	BE0000021	inhibitor
DB01100	BE0000756	antagonist
DB01100	BE0000756	inhibitor
DB01100	BE0000581	antagonist
DB01100	BE0000581	inhibitor
DB01100	BE0000090	antagonist
DB01100	BE0000090	inhibitor
DB01100	BE0000418	antagonist
DB01100	BE0000418	inhibitor
DB01101	BE0000324	inhibitor
DB01101	BE0000324	incorporation into and destabilization
DB01101	BE0004796	inhibitor
DB01101	BE0004796	incorporation into and destabilization
DB01101	BE0004810	inhibitor
DB01101	BE0004810	incorporation into and destabilization
DB01102	BE0000172	agonist
DB01102	BE0000694	agonist
DB01102	BE0001012	agonist
DB01103	BE0004796	intercalation
DB01103	BE0004796	inhibitor
DB01103	BE0001077	intercalation
DB01103	BE0001077	inhibitor
DB01103	BE0000657	intercalation
DB01103	BE0000657	inhibitor
DB01103	BE0001081	intercalation
DB01103	BE0001081	inhibitor
DB01104	BE0000749	inhibitor
DB01104	BE0000749	binder
DB01104	BE0000749	downregulator
DB01104	BE0000647	inhibitor
DB01104	BE0000647	binder
DB01104	BE0000647	downregulator
DB01104	BE0004897	inhibitor
DB01104	BE0004897	binder
DB01104	BE0004897	downregulator
DB01104	BE0000486	inhibitor
DB01104	BE0000486	binder
DB01104	BE0000486	downregulator
DB01104	BE0004775	inhibitor
DB01104	BE0004775	binder
DB01104	BE0004775	downregulator
DB01105	BE0000486	inhibitor
DB01105	BE0000749	inhibitor
DB01105	BE0000647	inhibitor
DB01106	BE0000442	antagonist
DB01106	BE0000442	partial antagonist
DB01106	BE0000464	antagonist
DB01106	BE0000464	partial antagonist
DB01107	BE0000795	agonist
DB01107	BE0000795	positive allosteric modulator
DB01107	BE0004797	agonist
DB01107	BE0004797	positive allosteric modulator
DB01108	BE0000051	inhibitor
DB01108	BE0000051	allosteric modulator
DB01108	BE0000059	inhibitor
DB01108	BE0000059	allosteric modulator
DB01108	BE0000123	inhibitor
DB01108	BE0000123	allosteric modulator
DB01108	BE0000792	inhibitor
DB01108	BE0000792	allosteric modulator
DB01109	BE0000280	potentiator
DB01109	BE0000280	inhibitor
DB01109	BE0000216	potentiator
DB01109	BE0000216	inhibitor
DB01109	BE0001159	potentiator
DB01109	BE0001159	inhibitor
DB01109	BE0001203	potentiator
DB01109	BE0001203	inhibitor
DB01109	BE0000326	potentiator
DB01109	BE0000326	inhibitor
DB01109	BE0005820	potentiator
DB01109	BE0005820	inhibitor
DB01109	BE0002131	potentiator
DB01109	BE0002131	inhibitor
DB01109	BE0000689	potentiator
DB01109	BE0000689	inhibitor
DB01109	BE0000748	potentiator
DB01109	BE0000748	inhibitor
DB01109	BE0001015	potentiator
DB01109	BE0001015	inhibitor
DB01109	BE0001129	potentiator
DB01109	BE0001129	inhibitor
DB01109	BE0001121	potentiator
DB01109	BE0001121	inhibitor
DB01110	BE0000233	inhibitor
DB01110	BE0000233	partial agonist
DB01110	BE0000263	inhibitor
DB01110	BE0000263	partial agonist
DB01110	BE0000005	inhibitor
DB01110	BE0000005	partial agonist
DB01110	BE0000956	inhibitor
DB01110	BE0000956	partial agonist
DB01110	BE0004906	inhibitor
DB01110	BE0004906	partial agonist
DB01110	BE0009847	inhibitor
DB01110	BE0009847	partial agonist
DB01110	BE0009631	inhibitor
DB01110	BE0009631	partial agonist
DB01110	BE0009739	inhibitor
DB01110	BE0009739	partial agonist
DB01111	BE0004833	incorporation into and destabilization
DB01112	BE0000576	inhibitor
DB01113	BE0000487	inhibitor
DB01113	BE0000631	inhibitor
DB01114	BE0000442	antagonist
DB01114	BE0000442	inhibitor
DB01114	BE0000749	antagonist
DB01114	BE0000749	inhibitor
DB01114	BE0000486	antagonist
DB01114	BE0000486	inhibitor
DB01114	BE0000647	antagonist
DB01114	BE0000647	inhibitor
DB01115	BE0000430	inhibitor
DB01115	BE0000430	agonist
DB01115	BE0000956	inhibitor
DB01115	BE0000956	agonist
DB01115	BE0000418	inhibitor
DB01115	BE0000418	agonist
DB01115	BE0002359	inhibitor
DB01115	BE0002359	agonist
DB01115	BE0002355	inhibitor
DB01115	BE0002355	agonist
DB01115	BE0002354	inhibitor
DB01115	BE0002354	agonist
DB01115	BE0003604	inhibitor
DB01115	BE0003604	agonist
DB01115	BE0008716	inhibitor
DB01115	BE0008716	agonist
DB01116	BE0000411	antagonist
DB01117	BE0004428	inhibitor
DB01117	BE0000612	inhibitor
DB01117	BE0000382	inhibitor
DB01118	BE0009629	inhibitor
DB01118	BE0009629	downregulator
DB01118	BE0009629	antagonist
DB01118	BE0009629	binder
DB01118	BE0009629	agonist
DB01118	BE0004872	inhibitor
DB01118	BE0004872	downregulator
DB01118	BE0004872	antagonist
DB01118	BE0004872	binder
DB01118	BE0004872	agonist
DB01118	BE0000012	inhibitor
DB01118	BE0000012	downregulator
DB01118	BE0000012	antagonist
DB01118	BE0000012	binder
DB01118	BE0000012	agonist
DB01118	BE0009739	inhibitor
DB01118	BE0009739	downregulator
DB01118	BE0009739	antagonist
DB01118	BE0009739	binder
DB01118	BE0009739	agonist
DB01118	BE0009811	inhibitor
DB01118	BE0009811	downregulator
DB01118	BE0009811	antagonist
DB01118	BE0009811	binder
DB01118	BE0009811	agonist
DB01118	BE0000215	inhibitor
DB01118	BE0000215	downregulator
DB01118	BE0000215	antagonist
DB01118	BE0000215	binder
DB01118	BE0000215	agonist
DB01118	BE0000071	inhibitor
DB01118	BE0000071	downregulator
DB01118	BE0000071	antagonist
DB01118	BE0000071	binder
DB01118	BE0000071	agonist
DB01118	BE0009812	inhibitor
DB01118	BE0009812	downregulator
DB01118	BE0009812	antagonist
DB01118	BE0009812	binder
DB01118	BE0009812	agonist
DB01119	BE0000708	inducer
DB01119	BE0000708	inhibitor
DB01119	BE0000708	other
DB01119	BE0000267	inducer
DB01119	BE0000267	inhibitor
DB01119	BE0000267	other
DB01119	BE0000322	inducer
DB01119	BE0000322	inhibitor
DB01119	BE0000322	other
DB01119	BE0000732	inducer
DB01119	BE0000732	inhibitor
DB01119	BE0000732	other
DB01119	BE0000553	inducer
DB01119	BE0000553	inhibitor
DB01119	BE0000553	other
DB01120	BE0000207	binder
DB01120	BE0000207	other/unknown
DB01120	BE0000163	binder
DB01120	BE0000163	other/unknown
DB01121	BE0000141	inhibitor
DB01122	BE0000426	inhibitor
DB01123	BE0004796	intercalation
DB01123	BE0004796	other/unknown
DB01123	BE0000048	intercalation
DB01123	BE0000048	other/unknown
DB01123	BE0003959	intercalation
DB01123	BE0003959	other/unknown
DB01123	BE0004319	intercalation
DB01123	BE0004319	other/unknown
DB01124	BE0000207	inhibitor
DB01124	BE0000644	inhibitor
DB01125	BE0000403	inhibitor
DB01126	BE0000585	inhibitor
DB01126	BE0000539	inhibitor
DB01127	BE0000233	antagonist
DB01127	BE0000233	partial agonist
DB01127	BE0000956	antagonist
DB01127	BE0000956	partial agonist
DB01128	BE0000132	antagonist
DB01129	BE0000349	inhibitor
DB01130	BE0000794	agonist
DB01131	BE0000330	inhibitor
DB01131	BE0000563	inhibitor
DB01132	BE0000215	agonist
DB01132	BE0000215	inhibitor
DB01132	BE0002196	agonist
DB01132	BE0002196	inhibitor
DB01133	BE0004801	antagonist
DB01133	BE0004801	binder
DB01133	BE0004801	inhibitor
DB01133	BE0009940	antagonist
DB01133	BE0009940	binder
DB01133	BE0009940	inhibitor
DB01133	BE0009941	antagonist
DB01133	BE0009941	binder
DB01133	BE0009941	inhibitor
DB01133	BE0003568	antagonist
DB01133	BE0003568	binder
DB01133	BE0003568	inhibitor
DB01133	BE0008669	antagonist
DB01133	BE0008669	binder
DB01133	BE0008669	inhibitor
DB01133	BE0009961	antagonist
DB01133	BE0009961	binder
DB01133	BE0009961	inhibitor
DB01134	BE0000668	agonist
DB01135	BE0000738	antagonist
DB01135	BE0000560	antagonist
DB01136	BE0000172	antagonist
DB01136	BE0000172	potentiator
DB01136	BE0000172	inhibitor
DB01136	BE0000172	other
DB01136	BE0000172	modulator
DB01136	BE0000501	antagonist
DB01136	BE0000501	potentiator
DB01136	BE0000501	inhibitor
DB01136	BE0000501	other
DB01136	BE0000501	modulator
DB01136	BE0000173	antagonist
DB01136	BE0000173	potentiator
DB01136	BE0000173	inhibitor
DB01136	BE0000173	other
DB01136	BE0000173	modulator
DB01136	BE0000694	antagonist
DB01136	BE0000694	potentiator
DB01136	BE0000694	inhibitor
DB01136	BE0000694	other
DB01136	BE0000694	modulator
DB01136	BE0000163	antagonist
DB01136	BE0000163	potentiator
DB01136	BE0000163	inhibitor
DB01136	BE0000163	other
DB01136	BE0000163	modulator
DB01136	BE0000979	antagonist
DB01136	BE0000979	potentiator
DB01136	BE0000979	inhibitor
DB01136	BE0000979	other
DB01136	BE0000979	modulator
DB01136	BE0001095	antagonist
DB01136	BE0001095	potentiator
DB01136	BE0001095	inhibitor
DB01136	BE0001095	other
DB01136	BE0001095	modulator
DB01136	BE0000090	antagonist
DB01136	BE0000090	potentiator
DB01136	BE0000090	inhibitor
DB01136	BE0000090	other
DB01136	BE0000090	modulator
DB01136	BE0001114	antagonist
DB01136	BE0001114	potentiator
DB01136	BE0001114	inhibitor
DB01136	BE0001114	other
DB01136	BE0001114	modulator
DB01136	BE0000715	antagonist
DB01136	BE0000715	potentiator
DB01136	BE0000715	inhibitor
DB01136	BE0000715	other
DB01136	BE0000715	modulator
DB01136	BE0000575	antagonist
DB01136	BE0000575	potentiator
DB01136	BE0000575	inhibitor
DB01136	BE0000575	other
DB01136	BE0000575	modulator
DB01136	BE0000342	antagonist
DB01136	BE0000342	potentiator
DB01136	BE0000342	inhibitor
DB01136	BE0000342	other
DB01136	BE0000342	modulator
DB01136	BE0000572	antagonist
DB01136	BE0000572	potentiator
DB01136	BE0000572	inhibitor
DB01136	BE0000572	other
DB01136	BE0000572	modulator
DB01136	BE0000289	antagonist
DB01136	BE0000289	potentiator
DB01136	BE0000289	inhibitor
DB01136	BE0000289	other
DB01136	BE0000289	modulator
DB01136	BE0001074	antagonist
DB01136	BE0001074	potentiator
DB01136	BE0001074	inhibitor
DB01136	BE0001074	other
DB01136	BE0001074	modulator
DB01136	BE0002374	antagonist
DB01136	BE0002374	potentiator
DB01136	BE0002374	inhibitor
DB01136	BE0002374	other
DB01136	BE0002374	modulator
DB01136	BE0005187	antagonist
DB01136	BE0005187	potentiator
DB01136	BE0005187	inhibitor
DB01136	BE0005187	other
DB01136	BE0005187	modulator
DB01136	BE0009710	antagonist
DB01136	BE0009710	potentiator
DB01136	BE0009710	inhibitor
DB01136	BE0009710	other
DB01136	BE0009710	modulator
DB01136	BE0004863	antagonist
DB01136	BE0004863	potentiator
DB01136	BE0004863	inhibitor
DB01136	BE0004863	other
DB01136	BE0004863	modulator
DB01137	BE0000429	inhibitor
DB01137	BE0000366	inhibitor
DB01138	BE0001069	inhibitor
DB01138	BE0001069	activator
DB01138	BE0000785	inhibitor
DB01138	BE0000785	activator
DB01138	BE0004782	inhibitor
DB01138	BE0004782	activator
DB01138	BE0000956	inhibitor
DB01138	BE0000956	activator
DB01139	BE0000576	inhibitor
DB01140	BE0004643	inhibitor
DB01140	BE0004290	inhibitor
DB01140	BE0004335	inhibitor
DB01140	BE0003624	inhibitor
DB01141	BE0004669	inhibitor
DB01142	BE0000442	antagonist
DB01142	BE0000442	inhibitor
DB01142	BE0000442	binder
DB01142	BE0000112	antagonist
DB01142	BE0000112	inhibitor
DB01142	BE0000112	binder
DB01142	BE0000486	antagonist
DB01142	BE0000486	inhibitor
DB01142	BE0000486	binder
DB01142	BE0000749	antagonist
DB01142	BE0000749	inhibitor
DB01142	BE0000749	binder
DB01142	BE0000451	antagonist
DB01142	BE0000451	inhibitor
DB01142	BE0000451	binder
DB01142	BE0000393	antagonist
DB01142	BE0000393	inhibitor
DB01142	BE0000393	binder
DB01142	BE0000533	antagonist
DB01142	BE0000533	inhibitor
DB01142	BE0000533	binder
DB01142	BE0000092	antagonist
DB01142	BE0000092	inhibitor
DB01142	BE0000092	binder
DB01142	BE0000560	antagonist
DB01142	BE0000560	inhibitor
DB01142	BE0000560	binder
DB01142	BE0000045	antagonist
DB01142	BE0000045	inhibitor
DB01142	BE0000045	binder
DB01142	BE0000405	antagonist
DB01142	BE0000405	inhibitor
DB01142	BE0000405	binder
DB01142	BE0000247	antagonist
DB01142	BE0000247	inhibitor
DB01142	BE0000247	binder
DB01142	BE0000501	antagonist
DB01142	BE0000501	inhibitor
DB01142	BE0000501	binder
DB01142	BE0000575	antagonist
DB01142	BE0000575	inhibitor
DB01142	BE0000575	binder
DB01142	BE0000715	antagonist
DB01142	BE0000715	inhibitor
DB01142	BE0000715	binder
DB01142	BE0000291	antagonist
DB01142	BE0000291	inhibitor
DB01142	BE0000291	binder
DB01142	BE0000945	antagonist
DB01142	BE0000945	inhibitor
DB01142	BE0000945	binder
DB01142	BE0000146	antagonist
DB01142	BE0000146	inhibitor
DB01142	BE0000146	binder
DB01142	BE0000090	antagonist
DB01142	BE0000090	inhibitor
DB01142	BE0000090	binder
DB01143	BE0000896	inducer
DB01144	BE0000322	inhibitor
DB01144	BE0000267	inhibitor
DB01144	BE0000535	inhibitor
DB01144	BE0003629	inhibitor
DB01144	BE0003625	inhibitor
DB01145	BE0002360	inhibitor
DB01146	BE0000442	antagonist
DB01146	BE0000442	inhibitor
DB01146	BE0000647	antagonist
DB01146	BE0000647	inhibitor
DB01147	BE0000576	inhibitor
DB01147	BE0000576	inducer
DB01147	BE0001358	inhibitor
DB01147	BE0001358	inducer
DB01147	BE0004644	inhibitor
DB01147	BE0004644	inducer
DB01147	BE0000142	inhibitor
DB01147	BE0000142	inducer
DB01147	BE0004647	inhibitor
DB01147	BE0004647	inducer
DB01147	BE0002475	inhibitor
DB01147	BE0002475	inducer
DB01148	BE0000560	antagonist
DB01148	BE0000092	antagonist
DB01149	BE0000451	antagonist
DB01149	BE0000451	inhibitor
DB01149	BE0000451	other/unknown
DB01149	BE0000533	antagonist
DB01149	BE0000533	inhibitor
DB01149	BE0000533	other/unknown
DB01149	BE0000749	antagonist
DB01149	BE0000749	inhibitor
DB01149	BE0000749	other/unknown
DB01149	BE0000291	antagonist
DB01149	BE0000291	inhibitor
DB01149	BE0000291	other/unknown
DB01149	BE0000486	antagonist
DB01149	BE0000486	inhibitor
DB01149	BE0000486	other/unknown
DB01149	BE0000647	antagonist
DB01149	BE0000647	inhibitor
DB01149	BE0000647	other/unknown
DB01149	BE0000575	antagonist
DB01149	BE0000575	inhibitor
DB01149	BE0000575	other/unknown
DB01149	BE0000289	antagonist
DB01149	BE0000289	inhibitor
DB01149	BE0000289	other/unknown
DB01149	BE0000501	antagonist
DB01149	BE0000501	inhibitor
DB01149	BE0000501	other/unknown
DB01149	BE0000090	antagonist
DB01149	BE0000090	inhibitor
DB01149	BE0000090	other/unknown
DB01150	BE0003395	inhibitor
DB01150	BE0002392	inhibitor
DB01150	BE0000142	inhibitor
DB01151	BE0000486	inhibitor
DB01151	BE0000486	antagonist
DB01151	BE0000486	other
DB01151	BE0000486	binder
DB01151	BE0000694	inhibitor
DB01151	BE0000694	antagonist
DB01151	BE0000694	other
DB01151	BE0000694	binder
DB01151	BE0000749	inhibitor
DB01151	BE0000749	antagonist
DB01151	BE0000749	other
DB01151	BE0000749	binder
DB01151	BE0000451	inhibitor
DB01151	BE0000451	antagonist
DB01151	BE0000451	other
DB01151	BE0000451	binder
DB01151	BE0000172	inhibitor
DB01151	BE0000172	antagonist
DB01151	BE0000172	other
DB01151	BE0000172	binder
DB01151	BE0000973	inhibitor
DB01151	BE0000973	antagonist
DB01151	BE0000973	other
DB01151	BE0000973	binder
DB01151	BE0000442	inhibitor
DB01151	BE0000442	antagonist
DB01151	BE0000442	other
DB01151	BE0000442	binder
DB01151	BE0004863	inhibitor
DB01151	BE0004863	antagonist
DB01151	BE0004863	other
DB01151	BE0004863	binder
DB01151	BE0000092	inhibitor
DB01151	BE0000092	antagonist
DB01151	BE0000092	other
DB01151	BE0000092	binder
DB01151	BE0000560	inhibitor
DB01151	BE0000560	antagonist
DB01151	BE0000560	other
DB01151	BE0000560	binder
DB01151	BE0000045	inhibitor
DB01151	BE0000045	antagonist
DB01151	BE0000045	other
DB01151	BE0000045	binder
DB01151	BE0000405	inhibitor
DB01151	BE0000405	antagonist
DB01151	BE0000405	other
DB01151	BE0000405	binder
DB01151	BE0000247	inhibitor
DB01151	BE0000247	antagonist
DB01151	BE0000247	other
DB01151	BE0000247	binder
DB01151	BE0000291	inhibitor
DB01151	BE0000291	antagonist
DB01151	BE0000291	other
DB01151	BE0000291	binder
DB01151	BE0000533	inhibitor
DB01151	BE0000533	antagonist
DB01151	BE0000533	other
DB01151	BE0000533	binder
DB01151	BE0000756	inhibitor
DB01151	BE0000756	antagonist
DB01151	BE0000756	other
DB01151	BE0000756	binder
DB01151	BE0004864	inhibitor
DB01151	BE0004864	antagonist
DB01151	BE0004864	other
DB01151	BE0004864	binder
DB01152	BE0004803	antagonist
DB01153	BE0000233	inhibitor
DB01154	BE0000795	agonist
DB01154	BE0000795	inhibitor
DB01154	BE0002441	agonist
DB01154	BE0002441	inhibitor
DB01154	BE0000708	agonist
DB01154	BE0000708	inhibitor
DB01155	BE0000429	inhibitor
DB01155	BE0000366	inhibitor
DB01156	BE0000647	inhibitor
DB01156	BE0000647	antagonist
DB01156	BE0000647	negative modulator
DB01156	BE0000486	inhibitor
DB01156	BE0000486	antagonist
DB01156	BE0000486	negative modulator
DB01156	BE0003585	inhibitor
DB01156	BE0003585	antagonist
DB01156	BE0003585	negative modulator
DB01156	BE0000311	inhibitor
DB01156	BE0000311	antagonist
DB01156	BE0000311	negative modulator
DB01157	BE0000330	inhibitor
DB01158	BE0000732	inhibitor
DB01159	BE0003582	binder
DB01159	BE0003582	inhibitor
DB01159	BE0003582	antagonist
DB01159	BE0003582	allosteric modulator
DB01159	BE0003582	other
DB01159	BE0003582	other/unknown
DB01159	BE0003582	positive allosteric modulator
DB01159	BE0003583	binder
DB01159	BE0003583	inhibitor
DB01159	BE0003583	antagonist
DB01159	BE0003583	allosteric modulator
DB01159	BE0003583	other
DB01159	BE0003583	other/unknown
DB01159	BE0003583	positive allosteric modulator
DB01159	BE0000553	binder
DB01159	BE0000553	inhibitor
DB01159	BE0000553	antagonist
DB01159	BE0000553	allosteric modulator
DB01159	BE0000553	other
DB01159	BE0000553	other/unknown
DB01159	BE0000553	positive allosteric modulator
DB01159	BE0000641	binder
DB01159	BE0000641	inhibitor
DB01159	BE0000641	antagonist
DB01159	BE0000641	allosteric modulator
DB01159	BE0000641	other
DB01159	BE0000641	other/unknown
DB01159	BE0000641	positive allosteric modulator
DB01159	BE0000534	binder
DB01159	BE0000534	inhibitor
DB01159	BE0000534	antagonist
DB01159	BE0000534	allosteric modulator
DB01159	BE0000534	other
DB01159	BE0000534	other/unknown
DB01159	BE0000534	positive allosteric modulator
DB01159	BE0000760	binder
DB01159	BE0000760	inhibitor
DB01159	BE0000760	antagonist
DB01159	BE0000760	allosteric modulator
DB01159	BE0000760	other
DB01159	BE0000760	other/unknown
DB01159	BE0000760	positive allosteric modulator
DB01159	BE0000433	binder
DB01159	BE0000433	inhibitor
DB01159	BE0000433	antagonist
DB01159	BE0000433	allosteric modulator
DB01159	BE0000433	other
DB01159	BE0000433	other/unknown
DB01159	BE0000433	positive allosteric modulator
DB01159	BE0001200	binder
DB01159	BE0001200	inhibitor
DB01159	BE0001200	antagonist
DB01159	BE0001200	allosteric modulator
DB01159	BE0001200	other
DB01159	BE0001200	other/unknown
DB01159	BE0001200	positive allosteric modulator
DB01159	BE0001030	binder
DB01159	BE0001030	inhibitor
DB01159	BE0001030	antagonist
DB01159	BE0001030	allosteric modulator
DB01159	BE0001030	other
DB01159	BE0001030	other/unknown
DB01159	BE0001030	positive allosteric modulator
DB01159	BE0001028	binder
DB01159	BE0001028	inhibitor
DB01159	BE0001028	antagonist
DB01159	BE0001028	allosteric modulator
DB01159	BE0001028	other
DB01159	BE0001028	other/unknown
DB01159	BE0001028	positive allosteric modulator
DB01159	BE0000503	binder
DB01159	BE0000503	inhibitor
DB01159	BE0000503	antagonist
DB01159	BE0000503	allosteric modulator
DB01159	BE0000503	other
DB01159	BE0000503	other/unknown
DB01159	BE0000503	positive allosteric modulator
DB01159	BE0000415	binder
DB01159	BE0000415	inhibitor
DB01159	BE0000415	antagonist
DB01159	BE0000415	allosteric modulator
DB01159	BE0000415	other
DB01159	BE0000415	other/unknown
DB01159	BE0000415	positive allosteric modulator
DB01159	BE0000795	binder
DB01159	BE0000795	inhibitor
DB01159	BE0000795	antagonist
DB01159	BE0000795	allosteric modulator
DB01159	BE0000795	other
DB01159	BE0000795	other/unknown
DB01159	BE0000795	positive allosteric modulator
DB01159	BE0001080	binder
DB01159	BE0001080	inhibitor
DB01159	BE0001080	antagonist
DB01159	BE0001080	allosteric modulator
DB01159	BE0001080	other
DB01159	BE0001080	other/unknown
DB01159	BE0001080	positive allosteric modulator
DB01159	BE0000948	binder
DB01159	BE0000948	inhibitor
DB01159	BE0000948	antagonist
DB01159	BE0000948	allosteric modulator
DB01159	BE0000948	other
DB01159	BE0000948	other/unknown
DB01159	BE0000948	positive allosteric modulator
DB01159	BE0004797	binder
DB01159	BE0004797	inhibitor
DB01159	BE0004797	antagonist
DB01159	BE0004797	allosteric modulator
DB01159	BE0004797	other
DB01159	BE0004797	other/unknown
DB01159	BE0004797	positive allosteric modulator
DB01159	BE0009972	binder
DB01159	BE0009972	inhibitor
DB01159	BE0009972	antagonist
DB01159	BE0009972	allosteric modulator
DB01159	BE0009972	other
DB01159	BE0009972	other/unknown
DB01159	BE0009972	positive allosteric modulator
DB01160	BE0000610	agonist
DB01160	BE0000610	antagonist
DB01160	BE0000475	agonist
DB01160	BE0000475	antagonist
DB01161	BE0000177	inhibitor
DB01161	BE0000647	inhibitor
DB01162	BE0000501	antagonist
DB01162	BE0000501	inhibitor
DB01162	BE0000501	inducer
DB01162	BE0000575	antagonist
DB01162	BE0000575	inhibitor
DB01162	BE0000575	inducer
DB01162	BE0000715	antagonist
DB01162	BE0000715	inhibitor
DB01162	BE0000715	inducer
DB01162	BE0000090	antagonist
DB01162	BE0000090	inhibitor
DB01162	BE0000090	inducer
DB01162	BE0000462	antagonist
DB01162	BE0000462	inhibitor
DB01162	BE0000462	inducer
DB01162	BE0000699	antagonist
DB01162	BE0000699	inhibitor
DB01162	BE0000699	inducer
DB01162	BE0000984	antagonist
DB01162	BE0000984	inhibitor
DB01162	BE0000984	inducer
DB01163	BE0004644	inhibitor
DB01163	BE0003579	inhibitor
DB01163	BE0004643	inhibitor
DB01163	BE0004290	inhibitor
DB01163	BE0003624	inhibitor
DB01163	BE0004335	inhibitor
DB01165	BE0000429	inhibitor
DB01165	BE0000366	inhibitor
DB01165	BE0000742	inhibitor
DB01166	BE0000436	inhibitor
DB01167	BE0000875	inhibitor
DB01167	BE0000690	inhibitor
DB01168	BE0004796	cross-linking/alkylation
DB01168	BE0004796	inhibitor
DB01168	BE0004909	cross-linking/alkylation
DB01168	BE0004909	inhibitor
DB01169	BE0001154	inducer
DB01169	BE0001154	inhibitor
DB01169	BE0001154	antagonist
DB01169	BE0001979	inducer
DB01169	BE0001979	inhibitor
DB01169	BE0001979	antagonist
DB01169	BE0001040	inducer
DB01169	BE0001040	inhibitor
DB01169	BE0001040	antagonist
DB01169	BE0001027	inducer
DB01169	BE0001027	inhibitor
DB01169	BE0001027	antagonist
DB01169	BE0001062	inducer
DB01169	BE0001062	inhibitor
DB01169	BE0001062	antagonist
DB01169	BE0000923	inducer
DB01169	BE0000923	inhibitor
DB01169	BE0000923	antagonist
DB01169	BE0000428	inducer
DB01169	BE0000428	inhibitor
DB01169	BE0000428	antagonist
DB01169	BE0009012	inducer
DB01169	BE0009012	inhibitor
DB01169	BE0009012	antagonist
DB01169	BE0002365	inducer
DB01169	BE0002365	inhibitor
